id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link,,,
4121,12/30/11,,SA,Colombia,CO,Antioquia,163007,Envigado,2.07081,Unknown,5.5139,-75.0138,"(5.5138999999999996, -75.013800000000003)",Landslide,Landslide,Medium,Downpour,,1,3,Hispanically Speaking News,http://www.hispanicallyspeakingnews.com/notitas-de-noticias/details/colombian-mudslide-claims-three-two-children-and-elderly-man/13019/,30-12-2011,2011,12
4136,01-09-2012,Late night,,United States,US,Kentucky,5338,Dayton,1.52592,,39.125,-84.4645,"(39.125, -84.464500000000001)",Landslide,Mudslide,Small,Continuous rain,,,0,,http://news.cincinnati.com/article/AB/20120109/NEWS01/120109014/Mudslide-limits-Columbia-Parkway-commuters,09-01-2012,2012,1
4138,01-11-2012,,,United States,US,Pennsylvania,305704,Pittsburgh,1.87265,,40.4376,-80.0176,"(40.437600000000003, -80.017600000000002)",Landslide,Landslide,Small,Rain,,,0,,http://www.essentialpublicradio.org/story/2012-01-13/landslides-mcardle-roadway-persist-9911,11-01-2012,2012,1
4174,1/27/12,,,United States,US,Kentucky,4407,Ludlow,1.31411,,39.0979,-84.561,"(39.097900000000003, -84.561000000000007)",Landslide,Mudslide,Small,Rain,,,0,,http://www.local12.com/news/local/story/Price-Hill-Homeowners-Keeping-Close-Eye-on/DJbs3BQbe0CwR051s3UfSw.cspx,27-01-2012,2012,1
4175,1/27/12,,,United States,US,Pennsylvania,3165,Homestead,2.19916,,40.4257,-79.9113,"(40.425699999999999, -79.911299999999997)",Landslide,Mudslide,Small,Rain,,,0,,http://www.wtae.com/news/30314591/detail.html,27-01-2012,2012,1
4200,2/15/12,Early morning,SA,Peru,PE,Ancash,0,Tauca,6.77672,,-8.5348,-78.0834,"(-8.5348000000000006, -78.083399999999997)",Landslide,Mudslide,Medium,Downpour,,,3,,http://www.peruviantimes.com/16/three-missing-after-landslide-hits-mine-camp/15046/,15-02-2012,2012,2
4239,03-02-2012,,,United States,US,West Virginia,1256,Chapmanville,13.52866,,38.045,-82.1423,"(38.045000000000002, -82.142300000000006)",Landslide,Mudslide,Small,Rain,,,0,,http://www.wsaz.com/news/headlines/141243903.html,02-03-2012,2012,3
4249,03-08-2012,19:00:00,,United States,US,Kentucky,31364,Richmond,9.87331,,37.7922,-84.3918,"(37.792200000000001, -84.391800000000003)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.wkyt.com/news/headlines/Mudslide_forces_road_closure_142015043.html,08-03-2012,2012,3
4252,03-09-2012,,,United States,US,Tennessee,2020,Jacksboro,13.157,,36.4174,-84.283,"(36.417400000000001, -84.283000000000001)",Landslide,Landslide,Medium,Unknown,,,0,,http://www.detroitnews.com/article/20120329/METRO05/203290336/1409/metro/Michiganians-headed-spring-break-may-hit-slowdown-after-Tennessee-landslide,09-03-2012,2012,3
4256,3/13/12,,SA,Ecuador,EC,Manabi ,44751,Chone,19.85816,,-0.7416,-79.9205,"(-0.74160000000000004, -79.920500000000004)",Landslide,Landslide,Large,Downpour,,,20,,http://www.trust.org/alertnet/news/landslides-strike-ecuador,13-03-2012,2012,3
4263,3/15/12,17:45:00,,United States,US,Ohio,8375,Cheviot,4.2179,,39.1581,-84.5645,"(39.158099999999997, -84.564499999999995)",Landslide,Mudslide,Small,Rain,,,0,,http://www.fox19.com/story/17170823/mudslide-blocks-traffic-on-i-74-near-montana-ave,15-03-2012,2012,3
4266,3/15/12,Night,,United States,US,Kentucky,1461,Loyall,10.22349,,36.8871,-83.4601,"(36.887099999999997, -83.460099999999997)",Landslide,Landslide,Small,Downpour,,,0,,http://www.lex18.com/news/storms-cause-landslides-in-leslie-county,15-03-2012,2012,3
4282,3/22/12,Early morning,,United States,US,Kansas,6731,Roeland Park,2.32126,,39.0545,-94.6478,"(39.054499999999997, -94.647800000000004)",Landslide,Mudslide,Small,Downpour,,,0,,http://fox4kc.com/2012/03/22/driver-punctures-tire-in-kck-mudslide/,22-03-2012,2012,3
4283,3/24/12,,SA,Ecuador,EC,Manabi ,14680,Tosagua,7.67919,,-0.7668,-80.3008,"(-0.76680000000000004, -80.300799999999995)",Landslide,Mudslide,Medium,Downpour,,,0,,http://abcnews.go.com/International/wireStory/thousands-forced-homes-floods-ecuador-15999041,24-03-2012,2012,3
4289,3/30/12,Late night,,Haiti,HT,Ouest,283052,Pétionville,1.33931,,18.5044,-72.2947,"(18.5044, -72.294700000000006)",Landslide,Landslide,Medium,Downpour,,,6,,http://www.haitilibre.com/en/news-5290-haiti-weather-first-drama-of-the-rain.html,30-03-2012,2012,3
4296,3/30/12,,,United States,US,New York,2072,Boonville,9.9518,,43.3982,-75.3733,"(43.398200000000003, -75.3733)",Landslide,Landslide,Medium,Downpour,,,,,http://www.uticaod.com/news/x221024802/DOT-works-to-clean-small-mud-slide-on-Route-46,30-03-2012,2012,3
4312,04-08-2012, ,,Haiti,HT,Nord,32645,Limbé,0.03471,,19.7041,-72.4006,"(19.7041, -72.400599999999997)",Landslide,Landslide,Medium,Downpour,,,2,,http://www.usatoday.com/news/world/story/2012-04-10/Haiti-floods/54160810/1,08-04-2012,2012,4
4320,04-12-2012,,SA,Colombia,CO,Antioquia,9733,Amalfi,11.11685,,6.98,-75.15,"(6.98, -75.150000000000006)",Landslide,Landslide,Large,Downpour,,,3,,http://colombiareports.com/colombia-news/news/23412-update-3-people-reported-missing-found-dead-after-landslide.html,12-04-2012,2012,4
4327,4/18/12,,,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,5.62092,,11.2181,-60.6234,"(11.2181, -60.623399999999997)",Landslide,Landslide,Medium,Downpour,,,,,"http://www.newsday.co.tt/news/0,158874.html",18-04-2012,2012,4
4328,4/18/12,,,Trinidad and Tobago,TT,Tobago,17000,Scarborough,3.48176,,11.1807,-60.7651,"(11.1807, -60.765099999999997)",Landslide,Landslide,Medium,Downpour,,,,,"http://www.newsday.co.tt/news/0,158874.html",18-04-2012,2012,4
4332,4/22/12,,SA,Colombia,CO,Caquetá,130337,Florencia,15.42607,,1.7519,-75.5829,"(1.7519, -75.582899999999995)",Landslide,Landslide,Medium,Downpour,,,4,,http://www.laht.com/article.asp?ArticleId=496785&CategoryId=12393,22-04-2012,2012,4
4344,05-01-2012,,,United States,US,Kentucky,5338,Dayton,2.40444,,39.1229,-84.4481,"(39.122900000000001, -84.448099999999997)",Landslide,Landslide,Medium,Downpour,,,,,http://www.wlwt.com/Mudslide-Closes-Lane-On-Columbia-Parkway/-/9838586/14521258/-/1v5bbt/-/index.html,01-05-2012,2012,5
4351,05-05-2012,,,United States,US,West Virginia,2892,Fayetteville,8.06254,,37.9928,-81.0524,"(37.992800000000003, -81.052400000000006)",Landslide,Landslide,Medium,Downpour,,,,,http://www.wvnstv.com/story/18167627/landslide-closes-cunard-boat-access-road-in-fayette-county,05-05-2012,2012,5
4353,05-06-2012,,,United States,US,Kentucky,5955,Bellevue,1.30932,,39.1106,-84.493,"(39.110599999999998, -84.492999999999995)",Landslide,Landslide,Medium,Downpour,,,,,http://www.local12.com/news/local/story/Hillside-Keeps-Slipping-Columbia-Parkway/-Nqgjkjs0kmNWibxo9Rg1w.cspx,06-05-2012,2012,5
4354,05-06-2012,,,United States,US,Ohio,66982,Youngstown,2.51579,,41.0974,-80.6793,"(41.0974, -80.679299999999998)",Landslide,Landslide,Medium,Downpour,,,,,http://www.wytv.com/content/news/local/story/Rain-Causes-Landslide-at-Mill-Creek-Park/8Gqo4rh-m02GbkQxL-WcHQ.cspx,06-05-2012,2012,5
4358,5/13/12,,,Costa Rica,CR,Heredia,5745,Santo Domingo,21.9547,,10.1981,-84.0074,"(10.1981, -84.007400000000004)",Landslide,Landslide,Medium,Downpour,,,,,http://www.insidecostarica.com/dailynews/2012/may/17/costarica12051708.htm,13-05-2012,2012,5
4361,5/15/12,,,Guatemala,GT,Quiché,11657,Chajul,7.39906,,15.5238,-90.9778,"(15.5238, -90.977800000000002)",Landslide,Landslide,Medium,Downpour,,,1,,http://latino.foxnews.com/latino/news/2012/05/16/boy-dies-in-rains-in-guatemala/,15-05-2012,2012,5
4364,5/24/12,,,United States,US,Minnesota,9552,Arden Hills,0.13052,,45.0514,-93.1569,"(45.051400000000001, -93.156899999999993)",Landslide,Mudslide,Medium,Downpour,,,,,http://minnesota.cbslocal.com/2012/05/24/heavy-rain-mudslide-slows-twin-cities-commute/,24-05-2012,2012,5
4374,5/30/12,,,Trinidad and Tobago,TT,Tunapuna/Piarco,15067,Paradise,13.759,,10.7692,-61.4078,"(10.7692, -61.407800000000002)",Landslide,Landslide,Large,Downpour,,,,,http://www.guardian.co.tt/news/2012-05-31/landslides-choke-north-coast-road,30-05-2012,2012,5
4375,5/31/12,,,Costa Rica,CR,Guanacaste,7301,Tilarán,12.33807,,10.5562,-84.8952,"(10.5562, -84.895200000000003)",Landslide,Landslide,Large,Downpour,,,,,http://thecostaricanews.com/landslides-and-wash-outs-continue-to-cause-problems-in-northern-costa-rica/12129,31-05-2012,2012,5
4410,6/14/12,,,Costa Rica,CR,Limón,18231,Siquirres,5.365,,10.1014,-83.4578,"(10.1014, -83.457800000000006)",Landslide,Landslide,Medium,Downpour,,,,,http://www.insidecostarica.com/dailynews/2012/june/14/costarica120061404.htm,14-06-2012,2012,6
4412,6/15/12,,,Mexico,MX,Oaxaca,262566,Oaxaca,3.64682,,17.0854,-96.75,"(17.0854, -96.75)",Landslide,Mudslide,Medium,Downpour,,,3,,http://www.earthweek.com/2012/ew120622/ew120622f.html,15-06-2012,2012,6
4450,07-06-2012,,,United States,US,Colorado,2450,Laporte,15.65712,,40.6862,-105.3054,"(40.686199999999999, -105.30540000000001)",Landslide,Landslide,Medium,Rain,,,,,http://first-thoughts.org/on/Poudre+Park/,06-07-2012,2012,7
4455,07-09-2012,,,United States,US,Colorado,1794,Leadville North,13.02782,,39.3745,-106.3146,"(39.374499999999998, -106.3146)",Landslide,Landslide,Medium,Downpour,,,,,http://www.9news.com/news/article/276723/339/Mudslide-closed-Colorado-Highway-24,09-07-2012,2012,7
4456,07-09-2012,,,United States,US,Colorado,1655,Cascade-Chipita Park,5.78163,,38.8971,-104.9722,"(38.897100000000002, -104.9722)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.gazette.com/articles/channel-141411-concrete-slab.html,09-07-2012,2012,7
4470,08-12-2012,,,United States,US,Wyoming,9520,Cody,72.6468,,44.5259,-109.9704,"(44.5259, -109.9704)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.codyenterprise.com/news/local/article_e5fea5ca-e591-11e1-8d36-0019bb2963f4.html,12-08-2012,2012,8
4474,8/14/12,,,United States,US,Arkansas,466,Jasper,5.06464,,35.9631,-93.1774,"(35.963099999999997, -93.177400000000006)",Landslide,Landslide,Medium,Downpour,,,,,http://www.todaysthv.com/news/article/222096/2/Landslide-in-Newton-County-causes-highway-to-close,14-08-2012,2012,8
4491,8/17/12,,,United States,US,California,51367,Yucaipa,12.93443,,34.0884,-116.9194,"(34.0884, -116.9194)",Landslide,Mudslide,Medium,Downpour,,,,,http://latimesblogs.latimes.com/lanow/2012/08/flash-flood-debris-flow-forest-falls.html,17-08-2012,2012,8
4510,8/23/12,,,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,6.39375,,10.6906,-61.591,"(10.6906, -61.591000000000001)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Storm Isaac,,,,http://www.trust.org/alertnet/multimedia/pictures/detail.dot?mediaInode=be21801c-133c-42c2-ada4-22a98ed78995,23-08-2012,2012,8
4511,8/23/12,,,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,4.64073,,10.6884,-61.5741,"(10.6884, -61.574100000000001)",Landslide,Landslide,Medium,Downpour,,,,,http://www.trust.org/alertnet/multimedia/pictures/detail.dot?mediaInode=fe2d86ec-d123-48af-b5f7-5034e6ae5034,23-08-2012,2012,8
4512,8/23/12,,,United States,US,Arizona,1445632,Phoenix,3.36522,,33.4383,-112.0399,"(33.438299999999998, -112.0399)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.9news.com/news/world/284901/347/Mudslide-causes-traffic-problems-in-Phoenix,23-08-2012,2012,8
4518,8/27/12,21:00:00,,Jamaica,JM,Portland,2321,Manchioneal,4.13454,,18.0761,-76.2914,"(18.0761, -76.291399999999996)",Landslide,Landslide,Medium,Downpour,,,,,http://jamaica-star.com/thestar/20120828/news/news4.html,27-08-2012,2012,8
4529,09-01-2012,,,United States,US,Utah,17781,Saratoga Springs,2.02291,,40.3309,-111.9045,"(40.3309, -111.9045)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.heraldextra.com/news/local/north/saratoga-springs/mudslides-affect-houses-in-saratoga-springs/article_a91e64ae-813f-559b-9d41-8d6da1dadba4.html,01-09-2012,2012,9
4531,09-02-2012,,,United States,US,Utah,1247,Fairview,21.80213,,39.5828,-111.1921,"(39.582799999999999, -111.1921)",Landslide,Debris flow,Medium,Downpour,,,,,http://www.sunad.com/index.php?tier=1&article_id=25884,02-09-2012,2012,9
4532,09-02-2012,,,United States,US,Utah,1247,Fairview,22.92807,,39.572,-111.1821,"(39.572000000000003, -111.18210000000001)",Landslide,Debris flow,Medium,Downpour,,,,,http://www.sunad.com/index.php?tier=1&article_id=25884,02-09-2012,2012,9
4533,09-02-2012,,,United States,US,Utah,1247,Fairview,23.82853,,39.561,-111.1754,"(39.561, -111.1754)",Landslide,Debris flow,Medium,Downpour,,,,,http://www.sunad.com/index.php?tier=1&article_id=25884,02-09-2012,2012,9
4534,09-02-2012,,,United States,US,Utah,3260,Mount Pleasant,24.64059,,39.5479,-111.1688,"(39.547899999999998, -111.1688)",Landslide,Debris flow,Medium,Downpour,,,,,http://www.sunad.com/index.php?tier=1&article_id=25884,02-09-2012,2012,9
4543,09-07-2012,Night,,Trinidad and Tobago,TT,,8140,Petit Valley,1.84331,,10.6943,-61.5175,"(10.6943, -61.517499999999998)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.guardian.co.tt/news/2012-09-08/maraval-landslide-causes-traffic-pile,07-09-2012,2012,9
4558,9/16/12,Early morning,,Trinidad and Tobago,TT,City of Port of Spain,49031,Port-of-Spain,2.54016,,10.6771,-61.4982,"(10.677099999999999, -61.498199999999997)",Landslide,Landslide,Medium,Downpour,,,,,http://92.f9.78ae.static.theplanet.com/news/2012-09-16/morvant-landslide-leaves-motorists-frustrated,16-09-2012,2012,9
4568,9/18/12,,,United States,US,Tennessee,20979,East Ridge,1.24635,,35.0203,-85.2634,"(35.020299999999999, -85.263400000000004)",Landslide,Landslide,Medium,Downpour,,,,,http://www.wrcbtv.com/story/19578052/mudslide-leaves-residents-high-school-without-water,18-09-2012,2012,9
4575,9/27/12,Morning,,United States,US,Colorado,2450,Laporte,18.34452,,40.5733,-105.343,"(40.573300000000003, -105.343)",Landslide,Landslide,Medium,Downpour,,,,,http://denver.cbslocal.com/2012/09/28/2-mudslides-in-larimer-county-after-more-rain/,27-09-2012,2012,9
4576,9/27/12,Morning,,United States,US,Colorado,5858,Estes Park,37.11379,,40.7067,-105.5951,"(40.706699999999998, -105.5951)",Landslide,Landslide,Medium,Downpour,,,,,http://denver.cbslocal.com/2012/09/28/2-mudslides-in-larimer-county-after-more-rain/,27-09-2012,2012,9
4583,10-07-2012,,SA,Colombia,CO,Huila,9481,San Agustín,6.84683,,1.8702,-76.2146,"(1.8702000000000001, -76.214600000000004)",Landslide,Landslide,Large,Downpour,,,10,,http://www.sbs.com.au/news/article/1699299/13-missing-in-Colombia-mudslide,07-10-2012,2012,10
4588,10/17/12,,SA,Peru,PE,San Martín,0,Yuracyacu,8.89799,,-6.0082,-77.2506,"(-6.0082000000000004, -77.250600000000006)",Landslide,Landslide,Large,Downpour,,,13,,http://www.cnn.com/2012/10/18/world/americas/peru-landslide/index.html,17-10-2012,2012,10
4593,10/23/12,,,Costa Rica,CR,San José,10028,Daniel Flores,4.89954,,9.363,-83.6344,"(9.3629999999999995, -83.634399999999999)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Storm Sandy,,,,http://insidecostarica.com/2012/10/24/tropical-storm-causes-flooding-and-landslides-in-costa-rica/,23-10-2012,2012,10
4599,10/30/12,,,United States,US,New Hampshire,1213,Woodstock,14.34429,,44.1009,-71.6322,"(44.100900000000003, -71.632199999999997)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Sandy,,1,,http://www.wcax.com/story/19960080/storm-blamed-for-nh-mudslide-death,30-10-2012,2012,10
4600,10/30/12,,,United States,US,Pennsylvania,20313,West Mifflin,0.14473,,40.3647,-79.8666,"(40.364699999999999, -79.866600000000005)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Sandy,,,,http://www.wpxi.com/news/news/local/storm-related-landslides-hamper-route-837-west-mif/nSsKj/,30-10-2012,2012,10
4604,11-01-2012,Early morning,,United States,US,Pennsylvania,3260,Brackenridge,2.08818,,40.6268,-79.7383,"(40.626800000000003, -79.738299999999995)",Landslide,Landslide,Medium,Rain,,,,,http://triblive.com/neighborhoods/yourallekiskivalley/yourallekiskivalleymore/2876806-87/road-penndot-slides-district-landslide-state-closed-landslides-pennsylvania-pleasantville#axzz2LmfrF7Lf,01-11-2012,2012,11
4606,11-02-2012,,,United States,US,Pennsylvania,305704,Pittsburgh,3.07837,,40.4479,-80.0309,"(40.447899999999997, -80.030900000000003)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Sandy,,,,http://www.post-gazette.com/stories/local/neighborhoods-city/landslide-hits-rail-line-business-near-west-carson-street-660315/#ixzz2NIGn0sJn,02-11-2012,2012,11
4613,11/14/12,,,United States,US,North Carolina,1192,Lake Lure,4.23278,,35.4401,-82.249,"(35.440100000000001, -82.248999999999995)",Landslide,Landslide,Medium,Rain,,,,,http://blogs2.citizen-times.com/outdoors/2012/11/16/landslide-closes-trail-at-chimney-rock-state-park/,14-11-2012,2012,11
4632,11/25/12,,,Panama,PA,Colón,76643,Colón,0.16894,,9.36,-79.9001,"(9.36, -79.900099999999995)",Landslide,Landslide,Medium,Rain,,,2,,http://www.ndtv.com/article/world/two-dead-in-landslide-as-floods-hit-panama-297138,25-11-2012,2012,11
4634,11/27/12,,,Jamaica,JM,Portland,1119,Moore Town,3.1793,,18.1041,-76.414,"(18.104099999999999, -76.414000000000001)",Landslide,Landslide,Medium,Rain,,,,,http://jamaica-gleaner.com/gleaner/20121127/lead/lead9.html,27-11-2012,2012,11
4637,11/28/12,,SA,Colombia,CO,Norte de Santander,2080,San Calixto,11.19714,,8.4683,-73.2843,"(8.4682999999999993, -73.284300000000002)",Landslide,Landslide,Large,Rain,,,,,http://latino.foxnews.com/latino/news/2012/11/28/10-missing-after-landslide-in-colombia/,28-11-2012,2012,11
4647,12-02-2012,,,United States,US,Idaho,2991,McCall,41.54001,,45.2462,-116.3322,"(45.246200000000002, -116.3322)",Landslide,Landslide,Medium,Rain,,,,,http://www.idahostatesman.com/2012/12/02/2367089/us-95-closed-due-to-mudslide-south.html,02-12-2012,2012,12
4655,12-05-2012,,,Dominican Republic,DO,Puerto Plata,146000,Puerto Plata,1.19636,,19.7827,-70.6871,"(19.782699999999998, -70.687100000000001)",Landslide,Landslide,Medium,Rain,,,,,http://www.dominicantoday.com/dr/local/2012/12/5/45992/Crews-clear-Santiago-Puerto-Plata-road-blocked-by-landslides,05-12-2012,2012,12
4672,12/21/12,11:50:00,,United States,US,Pennsylvania,305704,Pittsburgh,1.33115,,40.4324,-80.0073,"(40.432400000000001, -80.007300000000001)",Landslide,Landslide,Medium,Rain,,,,,http://triblive.com/news/adminpage/3178568-74/landslide-mcardle-road#axzz2P8H6wJKs,21-12-2012,2012,12
4678,12/25/12,03:00:00,,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,7.87263,,11.2027,-60.6372,"(11.2027, -60.6372)",Landslide,Landslide,Medium,Rain,,,,,http://www.thetobagonews.com/news/Rains-trigger-landslides-across-Tobago-185269162.html,25-12-2012,2012,12
4679,12/25/12,03:00:00,,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,7.47816,,11.3176,-60.5841,"(11.317600000000001, -60.584099999999999)",Landslide,Landslide,Medium,Rain,,,,,http://www.thetobagonews.com/news/Rains-trigger-landslides-across-Tobago-185269162.html,25-12-2012,2012,12
4680,12/25/12,03:00:00,,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,8.24676,,11.3169,-60.55,"(11.3169, -60.55)",Landslide,Landslide,Medium,Rain,,,,,,25-12-2012,2012,12
4688,12/29/12,15:32,SA,Colombia,CO,Huila,9829,Gigante,0.93184,Above road,2.7664,-75.0741,"(2.7664, -75.074100000000001)",Landslide,Landslide,Medium,Mining digging,,7,5,NBC,http://photoblog.nbcnews.com/_news/2012/12/30/16257265-landslide-in-colombia-leaves-at-least-two-dead-seven-injured?lite,29-12-2012,2012,12
4710,1/13/13,,,Canada,CA,Ontario,115760,Guelph,12.17933,,43.6187,-80.1432,"(43.618699999999997, -80.143199999999993)",Landslide,Mudslide,Medium,Rain,,,,www.lfpress.com,http://www.lfpress.com/2013/01/14/ministry-of-the-environment-investigating-mudslide-in-rockwood-near-guelph,13-01-2013,2013,1
4711,1/13/13,,,United States,US,Kentucky,2583,Mount Vernon,1.23577,,38.0145,-84.4953,"(38.014499999999998, -84.4953)",Landslide,Landslide,Medium,Rain,,,,richmondregister.com,http://richmondregister.com/localnews/x2056592264/Tates-Creek-mudslide-issue-is-not-settled,13-01-2013,2013,1
4712,1/14/13,Morning,,United States,US,Kentucky,225366,Lexington,2.4114,,37.9745,-84.4985,"(37.974499999999999, -84.498500000000007)",Landslide,Landslide,Medium,Rain,,,,richmondregister.com,http://richmondregister.com/localnews/x1303518489/Four-mudslides-in-same-location-in-past-two-years,14-01-2013,2013,1
4714,1/15/13,,,United States,US,North Carolina,1869,Mars Hill,0.0455,,35.8269,-82.5494,"(35.826900000000002, -82.549400000000006)",Landslide,Mudslide,Medium,Rain,,,,www.wlos.com,http://www.wlos.com/shared/news/features/top-stories/stories/wlos_mars-hill-mudslide-narrowly-misses-home-10224.shtml,15-01-2013,2013,1
4715,1/15/13,,,United States,US,North Carolina,1150,Maggie Valley,5.63904,,35.519,-83.1598,"(35.518999999999998, -83.159800000000004)",Landslide,Mudslide,Medium,Rain,,,,www.foxcarolina.com,http://www.foxcarolina.com/story/20597548/mudslide-destroys-haywood-co-road,15-01-2013,2013,1
4716,1/15/13,,,United States,US,Tennessee,178874,Knoxville,5.53703,,35.9205,-83.9572,"(35.920499999999997, -83.9572)",Landslide,Landslide,Medium,Rain,,,,www.wate.com,http://www.wate.com/story/20651064/tdot-alcoa-highway-landslide-repair-work-could-begin-next-week,15-01-2013,2013,1
4717,1/16/13,09:40:00,,United States,US,North Carolina,2138,Cherokee,13.86023,,35.5898,-83.373,"(35.589799999999997, -83.373000000000005)",Landslide,Landslide,Medium,Rain,,,,www.wate.com,http://www.wate.com/story/20603776/newfound-gap-road-closed-indefinitely-after-landslide-washes-roadway-away,16-01-2013,2013,1
4719,1/16/13,,,United States,US,New Jersey,3279,Monmouth Beach,0.09035,,40.3312,-73.9816,"(40.331200000000003, -73.9816)",Landslide,Landslide,Medium,Downpour,,,,www.bridportnews.co.uk,http://www.bridportnews.co.uk/news/lymenews/10164782.Council_advised_to_take_measures_to_protect_residents_following_Ware_cliff_landslides/,16-01-2013,2013,1
4720,1/16/13,,,United States,US,North Carolina,6123,Woodfin,4.29814,,35.6706,-82.5955,"(35.6706, -82.595500000000001)",Landslide,Landslide,Medium,Rain,,,,www.wgrz.com,http://www.wgrz.com/video/2101442725001/1/Mudslide-near-Weaverville,16-01-2013,2013,1
4721,1/16/13,,,United States,US,Tennessee,2355,Jellico,13.77073,,36.5539,-83.9789,"(36.553899999999999, -83.978899999999996)",Landslide,Mudslide,Medium,Rain,,,,www.wbir.com,http://www.wbir.com/news/article/250190/2/Highway-90-landslide-detours-delays-drivers-,16-01-2013,2013,1
4723,1/17/13,Morning,,United States,US,North Carolina,620,Robbinsville,20.45203,,35.3368,-84.0317,"(35.336799999999997, -84.031700000000001)",Landslide,Landslide,Large,Rain,,,,www.knoxnews.com,http://www.knoxnews.com/news/2013/jan/17/landslide-closes-cherohala-skyway-between-nc-and/,17-01-2013,2013,1
4724,1/17/13,,,United States,US,Pennsylvania,305704,Pittsburgh,2.64611,,40.4239,-80.0181,"(40.423900000000003, -80.018100000000004)",Landslide,Mudslide,Medium,Rain,,,,www.post-gazette.com,http://www.post-gazette.com/stories/local/neighborhoods-city/mudslide-closes-woodruff-street-wabash-tunnel-670868/#ixzz2SF9YEWdk,17-01-2013,2013,1
4725,1/18/13,,,United States,US,North Carolina,1150,Maggie Valley,1.07913,,35.5278,-83.0992,"(35.527799999999999, -83.099199999999996)",Landslide,Mudslide,Medium,Rain,,,,www.wlos.com,http://www.wlos.com/shared/news/features/top-stories/stories/wlos_haywood-co-landslide-10249.shtml,18-01-2013,2013,1
4730,1/24/13,,SA,Ecuador,EC,Guayas,12205,Balao,16.34404,,-2.9591,-79.6754,"(-2.9590999999999998, -79.675399999999996)",Landslide,Landslide,Large,Rain,,17,10,www.nzweek.com,http://www.nzweek.com/world/landslide-kills-seven-in-ecuador-44711/,24-01-2013,2013,1
4742,1/30/13,,,United States,US,Kentucky,777,Hindman,1.63625,,37.345,-82.995,"(37.344999999999999, -82.995000000000005)",Landslide,Landslide,Medium,Rain,,,,www.wkyt.com,http://www.wkyt.com/wymt/home/headlines/Crews-cleaning-up-massive-mudslide-in-Knott-County-189178661.html#.UZbPT7Wcc_U,30-01-2013,2013,1
4760,2/20/13,05:00:00,,United States,US,Arizona,1443,LeChee,31.6121,Above road,36.6468,-111.633,"(36.646799999999999, -111.633)",Landslide,Landslide,Medium,Unknown,,,,www.azfamily.com,http://www.azfamily.com/news/Temporary-US-89-route-to-open-Thursday-221556451.html,20-02-2013,2013,2
4771,03-12-2013,Night,,United States,US,Pennsylvania,1257,West Easton,1.78114,Other,40.6634,-75.231,"(40.663400000000003, -75.230999999999995)",Landslide,Landslide,Medium,Downpour,,,0,www.lehighvalleylive.com,http://www.lehighvalleylive.com/easton/index.ssf/2013/12/williams_townships_industrial.html,12-03-2013,2013,3
4776,3/18/13,,,United States,US,Kentucky,28015,Nicholasville,11.48269,,37.8868,-84.4427,"(37.886800000000001, -84.442700000000002)",Landslide,Landslide,Medium,Rain,,,,www.wkyt.com,http://www.wkyt.com/news/headlines/Mudslide-shuts-down-Madison-County-road-198863221.html,18-03-2013,2013,3
4789,3/28/13,00:30:00,SA,Brazil,BR,Amapá,83927,Santana,0.1702,,-0.0568,-51.1818,"(-0.056800000000000003, -51.181800000000003)",Landslide,Landslide,Medium,Other,,,6,bestonlinebroker.co,http://bestonlinebroker.co/p/3999693490/2013/04/10/beadell-resources-why-the-silence-after-a-major-mining-disaster,28-03-2013,2013,3
4802,04-10-2013,21:30:00,,United States,US,Utah,21785,Herriman,9.5519,,40.5366,-112.1418,"(40.5366, -112.1418)",Landslide,Landslide,Very_large,Mining digging,,,0,miningaustralia.com,http://www.miningaustralia.com.au/news/second-landslide-hits-rio-s-bingham-canyon-mine-10,10-04-2013,2013,4
4804,4/15/13,Morning,,United States,US,Pennsylvania,20079,Murrysville,4.82123,,40.469,-79.6774,"(40.469000000000001, -79.677400000000006)",Landslide,Landslide,Medium,Downpour,,,0,triblive.com,http://triblive.com/neighborhoods/yourmurrysville/yourmurrysvillemore/4577204-74/road-drive-murrysville#axzz2pFi1N5kq,15-04-2013,2013,4
